X,Y,Z
1.722936,1.677867,-0.6010011
1.724622,1.677294,-0.6000896
1.725533,1.677207,-0.5990711
1.725857,1.676623,-0.5979059
1.725738,1.676332,-0.5957378
1.724942,1.677374,-0.593233
1.724123,1.678334,-0.5903664
1.72433,1.677997,-0.5873861
1.723873,1.678974,-0.5838474
1.721625,1.680853,-0.580418
1.717129,1.681362,-0.574062
1.71413,1.680425,-0.57062
1.709796,1.680075,-0.5674556
1.70558,1.678723,-0.5637153
1.701025,1.678078,-0.5593518
1.693676,1.678126,-0.5526416
1.685791,1.676032,-0.5466092
1.678058,1.673293,-0.540629
1.668994,1.670986,-0.5335415
1.650367,1.666265,-0.5169438
1.639702,1.662512,-0.5078311
1.63041,1.656755,-0.4988501
1.621418,1.648489,-0.4898306
1.61242,1.639891,-0.4797567
1.603544,1.633751,-0.4695973
1.594482,1.623699,-0.4582573
1.584847,1.615603,-0.4469084
1.576941,1.606466,-0.4366738
1.562607,1.588682,-0.4182759
1.554346,1.57923,-0.4084534
1.546664,1.570167,-0.3991323
1.539899,1.560603,-0.3908447
1.528933,1.550048,-0.3779007
1.521285,1.543381,-0.3695706
1.512182,1.538404,-0.3610105
1.504961,1.533285,-0.3544706
1.498135,1.524063,-0.3478809
1.492087,1.517732,-0.3437758
1.484526,1.509018,-0.337483
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.477095,1.497394,-0.3328488
1.506392,1.698477,-0.2350462
1.510444,1.719519,-0.2321957
1.517767,1.731879,-0.230288
1.527388,1.745831,-0.227999
1.536924,1.758471,-0.2250251
1.552796,1.785443,-0.2210439
1.560176,1.79766,-0.2189985
1.568592,1.808424,-0.2168
1.57667,1.819296,-0.2149675
1.585305,1.828765,-0.2128046
1.60128,1.846937,-0.2080043
1.608888,1.854154,-0.205844
1.616443,1.860446,-0.2038886
1.623317,1.866804,-0.2021946
1.62967,1.872494,-0.2011535
1.63691,1.877877,-0.1996896
1.649437,1.886188,-0.1966814
1.655072,1.889455,-0.1953872
1.660177,1.891241,-0.1936775
1.664543,1.892676,-0.1923073
1.669711,1.89331,-0.1901545
1.674789,1.89319,-0.188186
1.68263,1.892968,-0.1857326
1.685449,1.892866,-0.1846559
1.687465,1.893105,-0.1842218
1.688947,1.893121,-0.1841575
1.690042,1.893341,-0.1848074
1.691414,1.892879,-0.1846997
1.694082,1.892158,-0.1853821
1.695046,1.892125,-0.1857459
1.696131,1.89193,-0.1858485
1.695819,1.892378,-0.1866767
1.696181,1.892121,-0.1863861
1.695643,1.892329,-0.1862755
1.693322,1.892753,-0.1857703
1.692194,1.8939,-0.1852865
1.690583,1.895141,-0.1850249
1.688424,1.89635,-0.1850273
1.685608,1.897924,-0.1851709
1.682789,1.899208,-0.1853554
1.679715,1.900524,-0.1859781
1.670623,1.902661,-0.1888513
1.66401,1.903341,-0.1916617
1.655758,1.903763,-0.1954571
1.646367,1.902995,-0.1987754
1.637654,1.901125,-0.2011416
1.616844,1.894084,-0.2058816
1.606362,1.889408,-0.2074487
1.596057,1.885028,-0.2094764
1.585794,1.878891,-0.2111529
1.575533,1.872663,-0.2128409
1.554157,1.85638,-0.2159088
1.545016,1.846396,-0.2164913
1.537012,1.836072,-0.2168204
1.525982,1.819888,-0.216828
1.518973,1.806546,-0.2164896
1.51263,1.793343,-0.2163114
1.507138,1.779411,-0.2161843
1.502318,1.764505,-0.2169153
1.494413,1.735575,-0.2183483
1.491247,1.720225,-0.2183061
1.487418,1.702643,-0.2178673
1.484442,1.684816,-0.2172936
1.482929,1.665214,-0.2168953
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.479812,1.628001,-0.2175972
1.541889,1.707114,-0.3169435
1.543993,1.719875,-0.3123038
1.549247,1.731909,-0.3121716
1.549247,1.731909,-0.3121716
1.567359,1.772043,-0.3219453
1.575299,1.783474,-0.3236563
1.582526,1.795124,-0.3258474
1.587904,1.805367,-0.3288926
1.59907,1.825024,-0.335437
1.605799,1.832881,-0.3381649
1.612753,1.840117,-0.3405045
1.619431,1.847831,-0.3437582
1.626404,1.854279,-0.3464867
1.63134,1.860203,-0.3496453
1.637011,1.865514,-0.3528564
1.648535,1.87458,-0.3588035
1.654411,1.877895,-0.3617127
1.660062,1.880939,-0.3643572
1.665367,1.88314,-0.3668633
1.670399,1.884419,-0.368972
1.67625,1.885747,-0.3710219
1.680694,1.886648,-0.3730117
1.688116,1.888017,-0.3770717
1.69134,1.888133,-0.3790384
1.693774,1.888243,-0.380733
1.696582,1.887615,-0.3821517
1.699279,1.886657,-0.383182
1.701159,1.88587,-0.3845616
1.705252,1.885003,-0.3867661
1.707,1.884604,-0.3874796
1.70893,1.884085,-0.3881118
1.709064,1.884255,-0.388338
1.709356,1.884406,-0.3886793
1.70934,1.884415,-0.3888039
1.70928,1.884757,-0.3886749
1.707948,1.88578,-0.387185
1.706501,1.886525,-0.386103
1.705338,1.887306,-0.3848755
1.703493,1.88837,-0.3838933
1.700159,1.89041,-0.3829237
1.692175,1.892112,-0.3794867
1.686574,1.892672,-0.3778339
1.680062,1.892295,-0.3756202
1.671982,1.891738,-0.3730182
1.663972,1.890391,-0.3701744
1.655163,1.888955,-0.367276
1.637336,1.882725,-0.3606994
1.627873,1.878233,-0.3572686
1.618922,1.873376,-0.3538806
1.610372,1.867974,-0.3500121
1.601115,1.861586,-0.3458996
1.592152,1.854433,-0.3418944
1.573544,1.838054,-0.3327611
1.565997,1.827756,-0.327498
1.558893,1.817449,-0.3224391
1.552411,1.807469,-0.3176067
1.546299,1.796908,-0.3128715
1.54126,1.786093,-0.3079618
1.535096,1.775218,-0.3041229
1.522196,1.751666,-0.2982109
1.517301,1.739207,-0.2951164
1.51246,1.725459,-0.2917689
1.507896,1.712292,-0.2890514
1.503671,1.697246,-0.285872
1.495475,1.667634,-0.2818657
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.490412,1.650726,-0.2805473
1.549299,1.736772,-0.4469714
1.558336,1.752809,-0.4439118
1.560842,1.768572,-0.4509209
1.573065,1.794625,-0.4706007
1.581522,1.807055,-0.4807985
1.589031,1.816101,-0.4891459
1.59644,1.824629,-0.4972444
1.60171,1.833802,-0.5050052
1.607443,1.841778,-0.5120829
1.613661,1.848976,-0.5191869
1.625799,1.862633,-0.5334796
1.631719,1.86883,-0.540176
1.637056,1.874661,-0.5457833
1.641988,1.879851,-0.5514554
1.646846,1.88388,-0.5574347
1.651476,1.887968,-0.5628514
1.660702,1.896226,-0.5716722
1.664607,1.899959,-0.5755419
1.668052,1.902532,-0.5787834
1.671794,1.904911,-0.5823459
1.675769,1.905819,-0.5849409
1.679475,1.906354,-0.5873425
1.682928,1.907213,-0.5890626
1.687085,1.906823,-0.5913188
1.690827,1.907842,-0.5946624
1.690827,1.907842,-0.5946624
1.692965,1.90856,-0.5965514
1.697311,1.908015,-0.5991359
1.69923,1.907303,-0.6002395
1.700818,1.907101,-0.6006776
1.70226,1.907098,-0.6008925
1.703848,1.907029,-0.6013382
1.70544,1.906747,-0.6018479
1.707273,1.907147,-0.6004252
1.707653,1.907209,-0.5992328
1.707751,1.907056,-0.5969641
1.706871,1.907382,-0.5932329
1.705811,1.907549,-0.5895123
1.704807,1.907446,-0.585076
1.704133,1.907818,-0.5810161
1.703385,1.907813,-0.576581
1.702152,1.907678,-0.5733058
1.699654,1.90696,-0.5678483
1.696522,1.907317,-0.5646439
1.6919,1.907104,-0.5609845
1.685697,1.906565,-0.5569143
1.67881,1.90629,-0.5529436
1.671191,1.90506,-0.5481884
1.657,1.901801,-0.5375924
1.648943,1.899981,-0.5302266
1.639861,1.898818,-0.5230777
1.630177,1.896497,-0.5147291
1.621753,1.893083,-0.5065472
1.612257,1.890092,-0.4983357
1.593296,1.881103,-0.4807864
1.583347,1.876276,-0.4713657
1.575661,1.871527,-0.4634211
1.568628,1.865931,-0.4554675
1.561978,1.859789,-0.4474084
1.553985,1.850447,-0.4361942
1.547172,1.842273,-0.426548
1.542211,1.833863,-0.4180554
1.533509,1.816437,-0.4030806
1.528374,1.80683,-0.3960943
1.520974,1.798002,-0.3885847
1.514801,1.790653,-0.3817413
1.509405,1.780188,-0.3735541
1.500189,1.759679,-0.3578964
1.49483,1.749133,-0.3495825
1.489968,1.73643,-0.3407261
1.485931,1.72675,-0.3341401
1.483044,1.716599,-0.3289082
1.480483,1.707147,-0.3253994
1.474988,1.685796,-0.3171276
1.472372,1.674425,-0.3125352
1.470749,1.661991,-0.3088586
1.469349,1.648422,-0.3053733
1.466079,1.635181,-0.3021744
1.464344,1.618804,-0.2994469
1.459748,1.588832,-0.2928007
1.457963,1.5683,-0.2889512
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
1.455465,1.548588,-0.2855625
