Gaze Left X,Gaze Left Y,Gaze Left Z
-0.3046875,0.06033325,0.950531
-0.3050995,0.06118774,0.9503479
-0.3038177,0.06292725,0.9506378
-0.3050232,0.06451416,0.9501495
-0.3048859,0.06524658,0.9501495
-0.306427,0.06600952,0.949585
-0.3023987,0.06674194,0.9508362
-0.3451996,0.02896118,0.9380646
-0.3645325,0.0151062,0.9310608
-0.3744507,0.008117676,0.9272003
-0.3841248,0.01213074,0.9231873
-0.3890686,0.01855469,0.9210052
-0.3884583,0.02015686,0.9212341
-0.3856354,0.02301025,0.922348
-0.3836823,0.02281189,0.923172
-0.3848114,0.0247345,0.9226532
-0.3850403,0.02565002,0.9225311
-0.3852844,0.02624512,0.9224091
-0.3860016,0.02680969,0.9221039
-0.3863373,0.02680969,0.9219666
-0.3866577,0.02616882,0.9218445
-0.3910217,0.02619934,0.9199982
-0.3897095,0.01593018,0.9207916
-0.3895569,0.01597595,0.9208527
-0.3901215,0.01593018,0.9206238
-0.3901672,0.01564026,0.9205933
-0.3910522,0.01591492,0.9202118
-0.3908386,0.01461792,0.9203339
-0.3952332,0.01928711,0.9183655
-0.3710632,0.01089478,0.9285278
-0.2035065,0.00718689,0.9790344
-0.2009277,0.007949829,0.9795685
-0.2046051,-0.000640869,0.9788361
-0.2046814,0.002029419,0.9788208
-0.2046356,0.004837036,0.9788208
-0.2068329,0.006820679,0.9783478
-0.2068481,0.007110596,0.9783325
-0.2073822,0.01068115,0.9781952
-0.207901,0.01063538,0.9780884
-0.208252,0.009475708,0.9780121
-0.2094421,0.0100708,0.9777527
-0.2102661,0.01078796,0.9775696
-0.1778412,0.01615906,0.9839172
-0.1776428,0.03637695,0.9834137
-0.1795959,0.03126526,0.9832306
-0.1820068,0.02947998,0.9828491
-0.1790619,0.03125,0.9833374
-0.1733856,0.03033447,0.984375
-0.1737671,0.02502441,0.9844666
-0.1906128,0.02139282,0.9814148
-0.1971283,0.02627563,0.980011
-0.1864014,0.02433777,0.9821625
-0.1959686,0.02410889,0.9803009
-0.1950684,0.0181427,0.9806061
-0.1876526,0.03785706,0.9814911
-0.1930542,0.02024841,0.9809723
-0.1927032,0.01785278,0.9810791
-0.192688,0.01623535,0.9811096
-0.193634,0.01553345,0.9809418
-0.1941223,0.02134705,0.9807434
-0.1949768,0.02496338,0.980484
-0.1952515,0.0166626,0.9806061
-0.2065277,0.01313782,0.9783478
-0.2079773,0.006103516,0.9781036
-0.2162933,0.01661682,0.976181
-0.2164612,0.02432251,0.9759827
-0.2023773,0.007781982,0.9792633
-0.1913605,-0.001907349,0.9815063
-0.1916351,-0.001708984,0.9814606
-0.1934814,-0.002929688,0.9810944
-0.1946869,-0.001937866,0.9808502
-0.1955872,-0.004882813,0.9806671
-0.1952515,-0.009521484,0.9806976
-0.1954803,-0.01069641,0.9806366
-0.1982422,-0.002120972,0.9801331
-0.2094879,0.01507568,0.9776917
-0.2030334,0.01580811,0.9790344
-0.2177277,-0.00177002,0.9759979
-0.2137909,-0.007751465,0.9768372
-0.2139282,-0.008010864,0.9768066
-0.2120819,-0.009353638,0.9772034
-0.2127075,-0.009140015,0.977066
-0.2129211,-0.009719849,0.977005
-0.2204742,-0.01422119,0.9752808
-0.2429047,-0.02429199,0.9697418
-0.2388306,-0.02505493,0.9707336
-0.23172,-0.03565979,0.9721222
-0.226181,0.008865356,0.9740295
-0.2260895,0.002090454,0.9740906
-0.2266693,0.003189087,0.9739532
-0.2258301,0.000335693,0.9741516
-0.227478,-0.002838135,0.9737701
-0.2288208,-0.002960205,0.9734497
-0.2868195,0.01730347,0.9578247
-0.2868042,0.0177002,0.9578094
-0.28302,0.00743103,0.9590759
-0.2874298,0.01667786,0.9576416
-0.2854462,0.007659912,0.9583588
-0.2836914,-0.001205444,0.9589081
-0.2822266,-0.007873535,0.9593048
-0.2765503,-0.02012634,0.9607697
-0.2477112,-0.02932739,0.9683838
-0.2469177,-0.03445435,0.9684143
-0.2402039,-0.03709412,0.9700012
-0.2385712,-0.05276489,0.9696808
-0.2329559,-0.05195618,0.9710846
-0.2310638,-0.05654907,0.971283
-0.2301178,-0.06001282,0.9712982
-0.2115936,-0.0692749,0.974884
-0.2233124,-0.07945251,0.9714966
-0.2272339,-0.0556488,0.9722443
-0.2198639,-0.08067322,0.9721832
-0.2149353,-0.09262085,0.9722137
-0.2503204,-0.1161652,0.9611664
-0.222641,-0.1205902,0.9674072
-0.2210541,-0.1318817,0.9662933
-0.2229614,-0.1083527,0.9687805
-0.2346649,-0.1436005,0.9613953
-0.2274933,-0.1491089,0.9622803
-0.2834167,-0.1593781,0.9456482
-0.2957764,-0.1362762,0.9454803
-0.2998505,-0.1375275,0.9440155
-0.28125,-0.1555328,0.9469299
-0.2756653,-0.2954102,0.9147186
-0.230896,-0.1455383,0.9620209
-0.2490234,-0.1585236,0.9554291
-0.3790741,-0.3282318,0.8651886
-0.3674927,-0.3392639,0.865921
-0.3319397,-0.2873077,0.898468
-0.3479462,-0.2765045,0.8957977
-0.3657227,-0.2935791,0.883194
-0.3728027,-0.312088,0.8738403
-0.4105682,-0.2683716,0.8714294
-0.4032288,-0.2701721,0.8742981
-0.421875,-0.2640686,0.8673248
-0.4645386,-0.2619934,0.8459015
-0.4780121,-0.2808838,0.8322144
-0.4812469,-0.2822266,0.829895
-0.2236176,-0.08512878,0.9709473
-0.2069244,-0.04594421,0.9772644
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.07252502,-0.1003571,0.9922943
-0.3218384,-0.1760254,0.9302673
-0.267746,-0.1627045,0.949646
-0.2773743,-0.1528625,0.9485168
-0.2535095,-0.1641235,0.9532928
-0.2615356,-0.1546021,0.952713
-0.2411499,-0.1373444,0.9607086
-0.2447357,-0.1325836,0.9604645
-0.2512054,-0.09237671,0.963501
-0.2402802,-0.06755066,0.968338
-0.2385406,-0.0128479,0.9710388
-0.2372284,4.58E-05,0.9714508
-0.2243805,0.002685547,0.9744873
-0.2199554,0.01289368,0.9754181
-0.221756,0.03460693,0.974472
-0.2215271,0.0405426,0.9743042
-0.2172699,0.03295898,0.9755402
-0.2252808,0.0475769,0.9731293
-0.253952,0.1125336,0.9606323
-0.2583771,0.1645355,0.9519196
-0.2595367,0.2387085,0.9357605
-0.2657318,0.2823486,0.9217682
-0.26474,0.3222046,0.9088898
-0.2807007,0.3315277,0.9007111
-0.2890167,0.3482056,0.8917389
-0.2836304,0.3403931,0.8964691
-0.2839355,0.3420563,0.8957367
-0.2942352,0.3400726,0.8931732
-0.2805634,0.3437958,0.8961334
-0.2688751,0.308197,0.9125214
-0.2596588,0.2911835,0.9207458
-0.2585602,0.2926483,0.9205933
-0.2560272,0.2937622,0.9209442
-0.2523804,0.2970734,0.9208832
-0.2502747,0.2822266,0.9261169
-0.2562256,0.2840424,0.9239349
-0.3204498,0.2687683,0.9083252
-0.3211823,0.2803802,0.904541
-0.3130493,0.2677917,0.9111938
-0.3105164,0.2647552,0.9129486
-0.3114929,0.261795,0.9134674
-0.3105621,0.2624359,0.9135895
-0.3114929,0.2617645,0.9134674
-0.3111115,0.2617798,0.9135895
-0.3114014,0.2620087,0.9134369
-0.3111115,0.2621307,0.9134979
-0.3095703,0.2641907,0.9134216
-0.3093414,0.2646637,0.9133606
-0.3090515,0.2658081,0.9131317
-0.3089447,0.2649384,0.9134216
-0.3074188,0.2647705,0.9139862
-0.3067627,0.2646179,0.9142456
-0.3059235,0.2652435,0.9143524
-0.3046112,0.2651062,0.9148254
-0.2939148,0.2570496,0.9206085
-0.2752075,0.2061005,0.9390259
-0.249939,0.1142731,0.9614868
-0.2350311,0.09075928,0.9677277
-0.2372589,0.07702637,0.9683838
-0.2357025,0.07641602,0.968811
-0.2292023,0.07469177,0.9704895
-0.2280731,0.07365417,0.9708405
-0.2253876,0.0717926,0.9716034
-0.2223663,0.08349609,0.9713745
-0.2236481,0.07894897,0.9714508
-0.2256165,0.07878113,0.9710083
-0.2247009,0.07666016,0.9713898
-0.2237701,0.07609558,0.9716492
-0.2228088,0.07580566,0.9718933
-0.2214661,0.07685852,0.9721222
-0.228653,0.07672119,0.9704742
-0.2472992,0.06788635,0.9665527
-0.2452698,0.04893494,0.9682159
-0.24617,0.05072021,0.9678955
-0.2493134,0.04310608,0.967453
-0.2493591,0.04394531,0.9674072
-0.2492981,0.04167175,0.967514
-0.249054,0.04100037,0.9676056
-0.2462311,0.04888916,0.9679718
-0.2492065,0.03767395,0.9677124
-0.2486267,0.0486145,0.9673767
-0.2556152,0.04220581,0.9658508
-0.2522888,0.05158997,0.9662628
-0.2488251,0.0353241,0.9678955
-0.2317963,0.02700806,0.9723816
-0.2236328,0.006973267,0.9746399
-0.2276306,0.01567078,0.9736176
-0.2259216,0.01593018,0.973999
-0.2221222,0.01359558,0.9749146
-0.2176666,0.01344299,0.9759216
-0.2180176,0.01947021,0.9757385
-0.2189636,0.01785278,0.9755554
-0.2176514,0.0201416,0.9758148
-0.2185516,0.02236938,0.9755554
-0.2519226,0.02731323,0.9673462
-0.2565155,0.03253174,0.9659882
-0.2615356,0.02342224,0.9649048
-0.272522,0.02848816,0.9617157
-0.2746887,0.02839661,0.9611053
-0.2753448,0.02783203,0.9609375
-0.2767029,0.02760315,0.960556
-0.2769012,0.0275116,0.960495
-0.2804871,0.029953,0.9593811
-0.280304,0.0302887,0.9594269
-0.3077698,0.01325989,0.951355
-0.3166809,0.004455566,0.9485168
-0.3114929,0.004379272,0.9502258
-0.3182068,0.02484131,0.9476929
-0.2951965,-0.02372742,0.9551239
-0.306778,-0.002563477,0.951767
-0.3018951,0.01235962,0.9532471
-0.3102722,0.005157471,0.9506226
-0.3101196,0.004592896,0.9506836
-0.3171082,0.01022339,0.9483185
-0.3071136,0.01463318,0.9515533
-0.3003082,0.01069641,0.9537659
-0.2981567,0.02105713,0.9542694
-0.2867279,0.03431702,0.9573822
-0.2834015,0.03495789,0.9583588
-0.286972,0.03259277,0.9573669
-0.2908325,0.03105164,0.9562531
-0.2901764,0.03016663,0.9564819
-0.2900696,0.03005981,0.9565277
-0.2899017,0.02946472,0.9565887
-0.2920074,0.03015137,0.9559326
-0.2895813,0.02749634,0.9567413
-0.2931366,0.03523254,0.9554138
-0.2875824,0.03042603,0.9572601
-0.2933197,0.003707886,0.9559937
-0.2887421,0.007232666,0.9573669
-0.2906799,-0.003540039,0.9568024
-0.2916565,-0.01524353,0.9563904
-0.2911072,-0.02177429,0.9564362
-0.2914429,-0.02398682,0.9562683
-0.2917786,-0.02044678,0.9562531
-0.2912292,-0.01698303,0.9564972
-0.293808,0.0234375,0.9555664
-0.2903748,0.02484131,0.9565735
-0.2901306,0.0138855,0.9568787
-0.3079071,-0.03407288,0.9507904
-0.3055725,0.0464325,0.9510193
-0.3018036,0.04057312,0.9524994
-0.2989197,0.02009583,0.9540558
-0.2993164,0.01611328,0.95401
-0.3215485,0.02394104,0.946579
-0.3263397,0.02558899,0.9449005
-0.3438263,0.006942749,0.9389954
-0.3435364,0.02069092,0.9389038
-0.352951,0.04415894,0.9345856
-0.3418884,0.007644653,0.9396973
-0.3571472,0.04962158,0.932724
-0.3534241,0.04779053,0.9342346
-0.3846741,0.05761719,0.9212341
-0.3780975,0.06098938,0.9237366
-0.37854,0.06044006,0.9235992
-0.3834534,0.06695557,0.9211273
-0.3733368,0.05523682,0.9260406
-0.3742371,0.05804443,0.9255066
-0.3744965,0.05697632,0.9254608
-0.3764496,0.05979919,0.9244995
-0.3847961,0.07038879,0.9203033
-0.3551178,0.03646851,0.9340973
-0.3303833,0.03274536,0.9432678
-0.3242798,0.04832458,0.9447174
-0.3088531,0.059021,0.9492645
-0.2978058,0.07356262,0.9517822
-0.3166046,0.05537415,0.9469299
-0.3070831,0.06687927,0.9493256
-0.2960968,0.01333618,0.9550476
-0.3144379,0.06651306,0.9469299
-0.2948761,0.07156372,0.9528503
-0.2987518,0.06869507,0.9518433
-0.2958832,0.04872131,0.9539795
-0.2951965,0.04885864,0.9541779
-0.2917938,0.03674316,0.9557648
-0.2918701,0.02934265,0.9559937
-0.2864685,0.02035522,0.9578552
-0.2867126,0.0213623,0.9577637
-0.2833252,0.05081177,0.9576721
-0.2822723,-0.003952026,0.9593201
-0.2895966,-0.006317139,0.9571228
-0.2842712,-0.005401611,0.958725
-0.29245,-0.01344299,0.9561768
-0.2882538,-0.01322937,0.9574585
-0.2755127,-0.01754761,0.9611359
-0.2056732,0.004577637,0.9786072
0,0,0
0.003662109,-0.004043579,0.9999847
0.1506805,-0.003692627,0.9885712
0.1827393,0.01405334,0.9830475
0.2481537,-0.0496521,0.9674377
0.2409668,-0.01864624,0.9703369
0.2319031,-0.0400238,0.9719086
0.230072,-0.03955078,0.9723511
0.2572937,-0.04803467,0.9651337
0.2830353,-0.01599121,0.9589691
0.2590179,-0.08328247,0.962265
0.2613678,-0.1138,0.9584961
0.2511749,-0.08529663,0.9641724
0.2489319,-0.07240295,0.9658051
0.2933655,-0.09907532,0.9508362
0.2864532,-0.0697937,0.9555359
0.2902222,-0.1437378,0.9460907
0.2837067,-0.175293,0.942749
0.2900543,-0.09686279,0.9520874
0.2865753,-0.08773804,0.9540253
0.2838593,-0.09272766,0.954361
0.2893829,-0.09983826,0.9519806
0.2711639,-0.09355164,0.957962
0.2674255,-0.1088867,0.9573975
0.2528229,-0.1159973,0.9605255
0.2516479,-0.1166687,0.9607544
0.2529297,-0.1172791,0.9603424
0.25354,-0.119339,0.9599304
0.25354,-0.1182709,0.9600525
0.2521057,-0.1204529,0.9601593
0.2535706,-0.1239929,0.9593201
0.2335205,-0.1562958,0.9597015
0.2274933,-0.1442413,0.963028
0.2524719,-0.1386108,0.9576111
0.2116699,-0.1789398,0.9608154
0.2040863,-0.2111053,0.9559174
0.2106018,-0.1778717,0.9612427
0.2254791,-0.1751404,0.9583588
0.2357178,-0.1748199,0.9559631
0.2371521,-0.1867523,0.9533386
0.2360687,-0.1733093,0.9561462
0.2352295,-0.1747284,0.9561005
0.2341919,-0.1729431,0.9566803
0.2220459,-0.1848297,0.9573517
0.2775574,-0.1167908,0.9535675
0.2544556,-0.1085052,0.960968
0,0,0
0,0,0
0,0,0
0,0,0
0.1821899,-0.1904449,0.9646301
0.1054077,-0.2675323,0.9577637
0.1594696,-0.1863556,0.9694366
0.1794891,-0.201004,0.9629974
0.2216492,-0.151825,0.9632263
0.1838684,-0.2852631,0.9406433
0.3009949,-0.2039795,0.9315491
0.2417297,-0.2350159,0.9414368
0.1184845,-0.1087189,0.9869843
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.2175293,-0.3066101,0.9266357
0.218811,-0.3448792,0.9127808
0.2072449,-0.2991333,0.931427
0,0,0
0.189682,-0.3455048,0.9190369
0.1839447,-0.3620911,0.9138031
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.4981232,-0.3145905,0.8080139
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.3391571,-0.203949,0.9183502
-0.3033142,-0.3546448,0.8844299
-0.3321838,-0.2352142,0.9134064
-0.338501,-0.1234131,0.9328308
-0.2859192,-0.1293182,0.9494781
-0.2963867,-0.1020203,0.949585
-0.3203125,-0.1210938,0.9395294
-0.4593506,-0.1038666,0.8821564
-0.4662323,-0.1239777,0.8759308
-0.4403534,-0.1207123,0.8896637
-0.4529419,-0.1430511,0.8799744
-0.4566956,-0.1389618,0.8786926
-0.4573669,-0.1349945,0.8789673
-0.4582825,-0.1336365,0.8786926
-0.4784851,-0.1426086,0.8664246
-0.5950623,-0.01144409,0.8035889
-0.6283112,0.009796143,0.7778778
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.6403198,0.03901672,0.7671051
-0.6406097,0.03755188,0.766922
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.6216125,-0.003738403,0.7833099
-0.5905457,0.008712769,0.8069458
-0.5314484,0.04771423,0.8457336
-0.5041199,0.04946899,0.8621979
-0.4786072,0.03373718,0.8773651
-0.4754333,0.02522278,0.8793793
-0.4149323,0.0531311,0.9082947
-0.4103851,0.0637207,0.909668
-0.3346558,0.045578,0.9412231
-0.3343201,0.06959534,0.9398804
-0.2944489,0.04234314,0.9547272
-0.2810059,0.04948425,0.9584198
-0.2542419,0.0446167,0.966095
-0.2386627,0.04170227,0.9701996
-0.2351837,0.04302979,0.970993
-0.2032623,0.03668213,0.9784241
-0.2047729,0.01834106,0.9786224
-0.2102814,-0.01159668,0.9775696
-0.2004089,-0.04972839,0.9784393
-0.2017365,-0.08140564,0.9760437
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.03404236,-0.2033539,0.9785004
-0.1339569,-0.02059937,0.9907684
-0.4046326,-0.1975708,0.892868
-0.4758606,-0.1916656,0.8583679
-0.09356689,-0.08618164,0.9918671
-0.2356262,-0.2893982,0.9277496
-0.2307434,-0.2754669,0.933197
-0.2319946,-0.2757263,0.9328003
-0.2284241,-0.2829132,0.9315338
-0.2066498,-0.298584,0.9317322
-0.3805084,-0.2232513,0.8974152
-0.3390503,-0.192337,0.9208832
-0.3416443,-0.197464,0.9188385
-0.322525,-0.2255859,0.919281
-0.3076935,-0.1988525,0.9304657
-0.3123322,-0.2594452,0.9138489
-0.3157196,-0.2512512,0.9149628
-0.3137817,-0.2494965,0.9161224
-0.3127289,-0.2295837,0.9216614
-0.2933197,-0.2197876,0.9303894
-0.2781219,-0.1929169,0.9409637
-0.3306122,-0.222702,0.917099
-0.3293152,-0.1852875,0.9258575
0,0,0
0,0,0
-0.5224609,-0.05172729,0.8510742
-0.5350342,0.04484558,0.8436279
-0.5592194,0.1140137,0.8211365
-0.5631256,0.05117798,0.8247681
-0.5685577,0.06506348,0.8200531
-0.5752411,0.08122253,0.8139343
-0.5487823,0.04089355,0.8349457
-0.5541687,0.04208374,0.8313293
-0.5623169,0.0513916,0.8253174
-0.5649872,0.03190613,0.8244781
-0.5787506,0.03186035,0.8148651
-0.5800629,-0.003616333,0.8145447
-0.6105957,0.04949951,0.7903748
-0.625473,0.04301453,0.7790527
-0.6313477,-0.01739502,0.7752991
-0.6362762,-0.004776001,0.7714386
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.6196747,0.0133667,0.784729
-0.5959778,0.01898193,0.8027649
-0.5787964,-0.01567078,0.8153076
-0.5342407,0.01495361,0.8451843
-0.5337524,-0.006988525,0.8455963
