Position X,Position Y,Position Z,Rotation X
-1.467844,0.7348671,-1.107835,77.48819
-1.467876,0.7347031,-1.107882,77.52819
-1.468109,0.7350461,-1.107695,77.52567
-1.468039,0.7346218,-1.107706,77.51003
-1.467818,0.7346289,-1.107675,77.44813
-1.467697,0.7346661,-1.107551,77.42966
-1.467552,0.7350173,-1.107602,77.43546
-1.467596,0.7352326,-1.107624,77.44765
-1.467587,0.7348344,-1.107609,77.47171
-1.467661,0.73528,-1.107587,77.49566
-1.467715,0.7353075,-1.107553,77.50895
-1.467696,0.7353802,-1.10748,77.50191
-1.467463,0.7355409,-1.107684,77.47831
-1.46739,0.735498,-1.107597,77.47034
-1.467848,0.7355793,-1.107464,77.43762
-1.467628,0.7347434,-1.107511,77.41552
-1.467536,0.7354724,-1.107735,77.40544
-1.46748,0.7355192,-1.107632,77.39815
-1.467862,0.7348936,-1.107481,77.39513
-1.46792,0.7347944,-1.107532,77.36697
-1.467844,0.7352893,-1.107679,77.27399
-1.468233,0.7354183,-1.10758,77.30682
-1.468203,0.7345536,-1.107783,77.34077
-1.467942,0.7350299,-1.107921,77.29159
-1.468434,0.7352722,-1.107672,77.28271
-1.468466,0.7351453,-1.107698,77.3056
-1.468525,0.7345736,-1.10766,77.21494
-1.468563,0.734858,-1.107767,77.16541
-1.469177,0.7346125,-1.107808,77.10337
-1.469038,0.734319,-1.107872,77.11039
-1.469005,0.734458,-1.107752,77.04055
-1.469002,0.7342873,-1.107708,77.00115
-1.469188,0.7339125,-1.107612,76.99135
-1.468954,0.7342203,-1.107637,76.96816
-1.469164,0.7341707,-1.107571,76.97582
-1.469288,0.7336357,-1.10764,76.94676
-1.469275,0.7340138,-1.107812,76.91604
-1.469442,0.7339385,-1.107682,76.90484
-1.469499,0.7336152,-1.107793,76.89965
-1.469505,0.7334802,-1.107797,76.87457
-1.469541,0.7338574,-1.107782,76.87708
-1.469917,0.7339237,-1.107657,76.88584
-1.469807,0.7330658,-1.107736,76.84461
-1.46976,0.73313,-1.10757,76.8592
-1.469934,0.7336233,-1.107502,76.87036
-1.469815,0.7337687,-1.10755,76.83419
-1.469699,0.7333913,-1.107726,76.80764
-1.469424,0.7335906,-1.10785,76.82926
-1.469841,0.7339158,-1.107758,76.81416
-1.469679,0.7335296,-1.107689,76.81354
-1.469694,0.7335567,-1.107599,76.81026
-1.469392,0.7335825,-1.107754,76.80508
-1.469804,0.7337997,-1.107739,76.78279
-1.469635,0.7330399,-1.107704,76.74331
-1.469404,0.7330327,-1.107668,76.73898
-1.469318,0.7328374,-1.107717,76.76416
-1.469357,0.7331295,-1.107684,76.77419
-1.469355,0.7330782,-1.107695,76.76261
-1.469407,0.732662,-1.107702,76.75297
-1.469455,0.7332349,-1.107814,76.7503
-1.469547,0.7331147,-1.107575,76.73022
-1.469191,0.7328262,-1.107736,76.73748
-1.469379,0.7325497,-1.107586,76.76406
-1.469622,0.7335229,-1.107713,76.74531
-1.469807,0.7334826,-1.10755,76.73499
-1.469362,0.7323902,-1.107433,76.72355
-1.469857,0.7327735,-1.107218,76.71386
-1.46984,0.7333486,-1.107692,76.71609
-1.469471,0.732605,-1.107502,76.73943
-1.469457,0.7325847,-1.107516,76.7186
-1.46976,0.7331605,-1.107902,76.74924
-1.469769,0.7332087,-1.107937,76.75952
-1.469514,0.732595,-1.107738,76.74468
-1.469525,0.7330394,-1.107749,76.73373
-1.469837,0.7331545,-1.107633,76.71402
-1.469861,0.733135,-1.107643,76.73099
-1.469562,0.7328992,-1.10771,76.71571
-1.469571,0.7328861,-1.107719,76.72441
-1.469748,0.7328296,-1.107644,76.74694
-1.469603,0.7329202,-1.107663,76.76387
-1.469564,0.7331192,-1.107568,76.77837
-1.469536,0.7331479,-1.107552,76.81511
-1.469473,0.7332699,-1.107756,76.88598
-1.469422,0.733525,-1.107777,76.97691
-1.469461,0.7347057,-1.107578,77.18633
-1.469619,0.7350361,-1.107629,77.32635
-1.46971,0.7386994,-1.107722,77.34558
-1.470126,0.7405431,-1.107654,77.17414
-1.470413,0.7458297,-1.107327,76.99103
-1.470636,0.7494967,-1.107008,76.86023
-1.470703,0.7574521,-1.105743,76.46315
-1.47071,0.7619901,-1.105171,76.07167
-1.470399,0.7695247,-1.103157,74.79901
-1.470278,0.7737,-1.101968,74.2444
-1.470186,0.7832683,-1.09914,73.61591
-1.469859,0.7881697,-1.097399,73.43633
-1.46972,0.7982746,-1.093405,73.0741
-1.469724,0.8045669,-1.091301,72.6724
-1.470029,0.810395,-1.088967,72.27514
-1.471222,0.8234348,-1.083278,71.28899
-1.471869,0.8302233,-1.079977,70.71953
-1.47307,0.8443213,-1.073064,69.60664
-1.474141,0.8520504,-1.06874,69.17183
-1.47562,0.8656863,-1.060103,68.35485
-1.47651,0.8730632,-1.055485,68.03409
-1.479299,0.8874344,-1.045316,67.36065
-1.480838,0.8943561,-1.03952,67.03079
-1.484465,0.9082251,-1.027419,66.44696
-1.486541,0.914952,-1.020941,66.26732
-1.491382,0.928659,-1.007743,66.05781
-1.493759,0.9352919,-1.000865,65.96967
-1.496144,0.9414473,-0.993912,66.02699
-1.50171,0.95356,-0.979574,66.1358
-1.508296,0.9659336,-0.964618,66.47004
-1.514666,0.9766294,-0.9506373,66.9157
-1.518206,0.9816511,-0.9437168,67.23044
-1.525669,0.9920503,-0.9299597,67.92089
-1.530059,0.9964608,-0.923472,68.26781
-1.537522,1.004686,-0.910715,68.90617
-1.541376,1.008809,-0.9046192,69.21037
-1.54949,1.016434,-0.8933541,69.85079
-1.553569,1.019707,-0.8882533,70.22472
-1.561433,1.025554,-0.8777122,71.06884
-1.565632,1.028333,-0.8732197,71.53219
-1.574179,1.03285,-0.8644237,72.45416
-1.578043,1.035054,-0.8599581,72.88148
-1.585532,1.038979,-0.8524105,73.74837
-1.589364,1.040424,-0.8489382,74.27081
-1.59714,1.042736,-0.842111,75.38036
-1.600689,1.043997,-0.8388436,75.88098
-1.60745,1.046977,-0.8326108,76.86256
-1.610643,1.04805,-0.8299276,77.36032
-1.61732,1.049819,-0.8241892,78.27223
-1.620435,1.050794,-0.8216361,78.72684
-1.625702,1.052439,-0.8172715,79.62521
-1.629166,1.052908,-0.814858,80.09401
-1.633949,1.054809,-0.8105497,80.89364
-1.636304,1.055393,-0.808669,81.25537
-1.64106,1.056447,-0.8050526,82.05582
-1.643289,1.056642,-0.8032564,82.57069
-1.646922,1.05761,-0.8011101,83.33038
-1.648744,1.057889,-0.7999228,83.61681
-1.652622,1.057985,-0.7971423,84.13258
-1.653551,1.058154,-0.7963496,84.3899
-1.656231,1.05764,-0.7955048,84.97887
-1.657371,1.057391,-0.7946754,85.35021
-1.659251,1.05715,-0.7935193,85.65652
-1.660776,1.056923,-0.7929047,86.03326
-1.661852,1.056474,-0.7930835,86.23871
-1.663766,1.056274,-0.7920536,86.5544
-1.665181,1.055759,-0.7915021,86.68784
-1.665614,1.055099,-0.7920952,87.0535
-1.666263,1.054973,-0.7913166,87.24551
-1.66751,1.054309,-0.7911572,87.4733
-1.668025,1.053977,-0.7911083,87.59271
-1.668172,1.05332,-0.7920133,87.78954
-1.668674,1.052977,-0.7920878,87.88622
-1.670244,1.052245,-0.7918605,88.09258
-1.669847,1.052214,-0.7922182,88.15783
-1.670623,1.052202,-0.7916968,88.39526
-1.671042,1.051894,-0.7916677,88.49454
-1.670845,1.051059,-0.7925034,88.54842
-1.670839,1.050855,-0.7926961,88.55206
-1.671072,1.050581,-0.7925714,88.55408
-1.670864,1.05003,-0.7930224,88.47056
-1.669803,1.049984,-0.7932738,88.1929
-1.669628,1.050035,-0.7931747,88.07319
-1.667863,1.049939,-0.7936504,87.62785
-1.66673,1.049662,-0.7941769,87.31169
-1.664454,1.049849,-0.7951348,86.70271
-1.66357,1.049694,-0.7955842,86.39261
-1.660603,1.049552,-0.7974536,85.55133
-1.659117,1.049618,-0.7982652,85.10551
-1.656001,1.04974,-0.8001128,84.20793
-1.654046,1.049621,-0.8014788,83.74135
-1.649594,1.049136,-0.8040231,82.80363
-1.647166,1.048838,-0.8052503,82.28571
-1.64316,1.048453,-0.80931,81.11285
-1.640611,1.04809,-0.8112653,80.51343
-1.635084,1.047498,-0.8159548,79.55775
-1.632287,1.046442,-0.818583,79.19361
-1.629892,1.045229,-0.821048,78.72537
-1.624389,1.043133,-0.8259463,77.6571
-1.618124,1.041094,-0.8320765,76.63525
-1.614959,1.03996,-0.8350974,76.16575
-1.60889,1.037347,-0.841287,75.1148
-1.605437,1.036018,-0.8439128,74.56364
-1.59828,1.033313,-0.8506451,73.67624
-1.592113,1.030097,-0.8570676,72.7823
-1.58865,1.028592,-0.8603335,72.29794
-1.580583,1.026127,-0.8675818,71.25574
-1.577439,1.024368,-0.8711358,70.77073
-1.57387,1.022729,-0.8744762,70.32295
-1.567215,1.019195,-0.8820829,69.59521
-1.563162,1.017813,-0.8861084,69.13493
-1.556697,1.01343,-0.8937408,68.22461
-1.549499,1.009345,-0.9022211,67.39977
-1.545451,1.007258,-0.9064911,67.01518
-1.538774,1.002064,-0.9146873,66.3656
-1.535313,0.9991992,-0.9187862,66.03652
-1.528719,0.9936863,-0.9280363,65.42249
-1.525377,0.9910405,-0.9324525,65.20369
-1.519732,0.9845871,-0.9409438,64.81168
-1.516602,0.9814104,-0.9454912,64.59608
-1.513859,0.9780396,-0.9508124,64.35769
-1.508234,0.9707943,-0.9599388,63.9474
-1.505875,0.9667735,-0.9642557,63.76859
-1.500765,0.9589692,-0.9741451,63.66887
-1.498291,0.9548428,-0.9787917,63.70032
-1.493551,0.9460617,-0.9873248,63.94466
-1.491558,0.9416543,-0.9919638,64.05954
-1.489069,0.9372118,-0.996586,64.18854
-1.484142,0.9287269,-1.00591,64.60568
-1.480041,0.9190563,-1.014887,65.18337
-1.4762,0.9097682,-1.023492,65.87821
-1.474093,0.9049512,-1.027549,66.29347
-1.47008,0.894978,-1.035779,67.13903
-1.468313,0.8900994,-1.039928,67.61636
-1.4652,0.880692,-1.048082,68.54084
-1.463923,0.875917,-1.052069,68.98155
-1.461696,0.8662561,-1.059401,69.83615
-1.460745,0.8619375,-1.062992,70.26472
-1.458832,0.8524311,-1.070155,71.13684
-1.457923,0.8478941,-1.073609,71.5827
-1.456034,0.8389862,-1.079879,72.38772
-1.455104,0.8346668,-1.08272,72.78953
-1.453564,0.8260968,-1.08775,73.71317
-1.452747,0.821663,-1.090283,74.17412
-1.451293,0.8135613,-1.095225,75.25312
-1.450497,0.8097036,-1.097695,75.74554
-1.449552,0.8028796,-1.10222,76.79578
-1.449254,0.7996324,-1.104505,77.18348
-1.449016,0.7961898,-1.106759,77.47257
-1.448786,0.7903819,-1.110814,77.62238
-1.448787,0.7873828,-1.112842,77.77702
-1.448789,0.7806482,-1.116258,78.35744
-1.448847,0.7760756,-1.119363,78.97321
-1.449235,0.7732089,-1.120663,79.19334
-1.450122,0.7678317,-1.123269,79.44151
-1.450331,0.7657822,-1.124437,79.57893
-1.450737,0.7617422,-1.126545,79.78127
-1.451141,0.7598403,-1.127551,79.73624
-1.451545,0.7555941,-1.129591,79.57391
-1.452079,0.7546268,-1.130431,79.51947
-1.452417,0.7513621,-1.130603,79.25521
-1.452809,0.7498033,-1.131142,79.13702
-1.453577,0.7472947,-1.131612,79.02887
-1.453842,0.7461338,-1.131822,79.10225
-1.454229,0.7438922,-1.132093,79.5896
-1.45478,0.7424228,-1.132239,79.85235
-1.455939,0.7412238,-1.13246,79.98369
-1.456773,0.7401013,-1.132464,79.87764
-1.457564,0.7385836,-1.132526,79.44833
-1.458073,0.7378466,-1.132646,79.33594
-1.458731,0.736691,-1.132766,79.25629
-1.459315,0.7360177,-1.132679,79.31802
-1.459562,0.7352052,-1.132483,79.45541
-1.459892,0.7349746,-1.132214,79.43745
-1.460428,0.7337191,-1.132117,79.31214
-1.460735,0.7333274,-1.132122,79.21407
-1.460928,0.7330329,-1.132074,79.02343
-1.461073,0.7326128,-1.132046,79.00249
-1.461154,0.7316344,-1.131886,78.99934
-1.460979,0.7316792,-1.131676,79.10456
-1.461158,0.730485,-1.131343,79.03448
-1.461075,0.7299211,-1.131246,79.04593
-1.461085,0.7296107,-1.131084,79.09218
-1.461485,0.7294991,-1.130881,79.23708
-1.461727,0.7290304,-1.130791,79.24616
-1.462174,0.7286563,-1.130641,78.87164
-1.462251,0.7284837,-1.130505,78.81657
-1.463108,0.7281666,-1.130419,78.58234
-1.463193,0.7279263,-1.130475,78.55766
-1.463698,0.7275338,-1.130297,78.52208
-1.463888,0.7276876,-1.130356,78.48281
-1.46473,0.7274065,-1.130263,78.32275
-1.464644,0.7269537,-1.130197,78.25864
-1.465042,0.7266939,-1.130247,78.12118
-1.465178,0.7265146,-1.130198,78.10595
-1.465917,0.726547,-1.130069,78.19346
-1.466009,0.7258358,-1.130014,78.16752
-1.466336,0.7257457,-1.129968,78.0946
-1.466594,0.7259796,-1.129863,78.07063
-1.466612,0.7257035,-1.129993,77.94422
-1.466895,0.725527,-1.129966,77.89449
-1.467358,0.7260444,-1.129897,77.86055
-1.467401,0.7260294,-1.129832,77.87468
-1.467435,0.725316,-1.129681,78.04495
-1.467267,0.7249129,-1.129714,77.72816
-1.46751,0.7254875,-1.129542,77.74304
-1.467591,0.7255123,-1.129514,77.73529
-1.46798,0.7249045,-1.129357,77.71823
-1.467759,0.7246952,-1.12941,77.6865
-1.468066,0.7246704,-1.129312,77.59714
-1.468207,0.7246063,-1.129288,77.5416
-1.468383,0.7243814,-1.129152,77.44981
-1.468501,0.7243071,-1.129118,77.42203
-1.468984,0.7245486,-1.128956,77.40056
-1.4691,0.7244864,-1.128952,77.40297
-1.468852,0.7242272,-1.128845,77.3167
-1.4691,0.7247248,-1.128863,77.2924
-1.469459,0.7243042,-1.128724,77.24854
-1.469692,0.7242179,-1.128869,77.23969
-1.469829,0.7248912,-1.128931,77.25221
-1.469838,0.7244039,-1.128765,77.28313
-1.46981,0.7243176,-1.12873,77.30459
-1.469449,0.7241864,-1.128727,77.3291
-1.469449,0.7241864,-1.128727,77.3291
-1.469615,0.7243748,-1.128787,77.31648
-1.46973,0.7244887,-1.128823,77.31527
-1.469564,0.7245996,-1.128863,77.32497
-1.469774,0.7245536,-1.128862,77.32156
-1.469749,0.724427,-1.128889,77.2871
-1.469722,0.7245214,-1.128927,77.29265
-1.469936,0.7243192,-1.128866,77.28011
-1.469981,0.7243128,-1.12889,77.2695
-1.470119,0.7245226,-1.128943,77.26277
-1.470174,0.7245417,-1.128941,77.26194
-1.470257,0.724122,-1.128678,77.24194
-1.470209,0.7241709,-1.128873,77.22532
-1.470067,0.7243409,-1.12867,77.20496
-1.47012,0.7239883,-1.128645,77.19049
-1.469936,0.7240989,-1.128638,77.13051
-1.470113,0.7247267,-1.128535,77.14562
-1.470257,0.7242439,-1.128551,77.16856
-1.470313,0.724268,-1.12854,77.16454
-1.469975,0.724072,-1.128464,77.15765
-1.470157,0.7246552,-1.12842,77.16038
-1.470497,0.7241914,-1.128442,77.13871
-1.470597,0.7243164,-1.128432,77.14892
-1.470774,0.7241082,-1.128261,77.17722
-1.470268,0.7247059,-1.128451,77.16382
-1.470344,0.7241032,-1.128352,77.16365
-1.470011,0.7234788,-1.128389,77.11849
-1.47018,0.7239664,-1.12841,77.11166
-1.470212,0.7239811,-1.128427,77.12415
-1.47041,0.7242837,-1.128329,77.11192
-1.470252,0.723567,-1.128273,77.06445
-1.470204,0.7236021,-1.12843,77.03379
-1.470198,0.7242067,-1.128493,77.06073
-1.470355,0.7236612,-1.128323,77.15585
-1.47032,0.7236397,-1.128318,77.21765
-1.470096,0.7236784,-1.128454,77.11246
-1.470179,0.7245078,-1.128504,77.14422
-1.47021,0.7232974,-1.128225,77.19384
-1.469953,0.7234993,-1.128377,77.20512
-1.470525,0.724576,-1.128433,77.20681
-1.47033,0.7239048,-1.128281,77.18898
-1.469986,0.7238641,-1.128479,77.21646
-1.469971,0.723855,-1.128495,77.20847
-1.470329,0.723803,-1.128271,77.21627
-1.470336,0.7237866,-1.128274,77.21639
-1.470032,0.7235782,-1.128326,77.18646
-1.470276,0.7240436,-1.128272,77.18433
-1.470303,0.7237661,-1.128282,77.23004
-1.470049,0.7236078,-1.128268,77.23313
-1.470355,0.7238526,-1.128245,77.18354
-1.470375,0.723829,-1.128245,77.15416
-1.470419,0.723629,-1.128218,77.17016
-1.470236,0.7236314,-1.128277,77.19503
-1.47025,0.7235763,-1.128333,77.20917
-1.470505,0.723629,-1.128344,77.21167
-1.470549,0.7236354,-1.128351,77.17975
-1.470245,0.7237084,-1.128329,77.15451
-1.470592,0.7233224,-1.128214,77.15801
-1.470322,0.7235968,-1.128333,77.14956
-1.470467,0.7240262,-1.128259,77.17331
-1.470466,0.7232785,-1.128227,77.16176
-1.470429,0.7233856,-1.128079,77.14203
-1.470083,0.723824,-1.128265,77.12804
-1.470485,0.7239799,-1.12812,77.13382
-1.470609,0.7229071,-1.12819,77.12009
-1.470377,0.7233546,-1.128239,77.09509
-1.470396,0.7232871,-1.128256,77.08016
-1.470924,0.7229013,-1.128267,77.09928
-1.470544,0.7230802,-1.12825,77.08015
-1.47056,0.7230561,-1.128253,77.06537
-1.470871,0.7235594,-1.128252,77.05557
-1.471021,0.7229161,-1.128277,77.06395
-1.471043,0.7228742,-1.128279,77.06641
-1.471115,0.7229197,-1.128237,77.05255
-1.471051,0.7234678,-1.128194,77.18124
-1.471159,0.7229915,-1.128197,77.14091
-1.470775,0.722702,-1.128351,77.12203
-1.471169,0.7234468,-1.128275,77.1254
-1.471229,0.7232254,-1.128188,77.12209
-1.470883,0.7226069,-1.128273,77.13998
-1.47087,0.7226226,-1.128314,77.16368
-1.470903,0.7233431,-1.128291,77.23551
-1.470782,0.7236166,-1.128204,77.31069
-1.470376,0.7237329,-1.128369,77.35792
-1.47026,0.7246764,-1.128515,77.38697
-1.470307,0.7265296,-1.128124,77.7239
-1.470114,0.7273088,-1.128054,78.31199
-1.469904,0.7287033,-1.127753,79.10836
-1.469421,0.7304268,-1.128018,79.5671
-1.469286,0.7347703,-1.12753,80.44015
-1.468739,0.7359207,-1.127474,80.88521
-1.468236,0.7417059,-1.127025,81.77054
-1.468061,0.7444868,-1.126691,81.99575
-1.468324,0.7500364,-1.125355,81.77901
-1.468066,0.7533112,-1.12455,81.4773
-1.468143,0.7610636,-1.123684,78.04855
-1.468945,0.7654427,-1.123355,77.94305
-1.469377,0.7723625,-1.121858,76.0246
-1.468459,0.7757151,-1.12044,75.84023
-1.466915,0.7827352,-1.117044,76.01759
-1.465497,0.7859739,-1.114969,76.38004
-1.463622,0.7923219,-1.110982,76.43403
-1.462711,0.7961254,-1.108881,76.46564
-1.461793,0.8038176,-1.104314,76.20502
-1.461258,0.8076009,-1.101996,75.99299
-1.460556,0.8118376,-1.099178,75.70027
-1.459419,0.8203228,-1.093237,75.0071
-1.459071,0.8242244,-1.090133,74.66724
-1.458169,0.8331274,-1.083298,74.0096
-1.457843,0.8374385,-1.079679,73.67831
-1.457265,0.8454486,-1.071608,73.07927
-1.45707,0.8496923,-1.067207,72.78648
-1.457,0.8590102,-1.05808,72.20641
-1.457011,0.8631955,-1.053749,71.92905
-1.457614,0.87098,-1.044299,71.61742
-1.458331,0.8748672,-1.039283,71.5349
-1.459801,0.8823429,-1.028552,71.6057
-1.460164,0.8856121,-1.022902,71.66335
-1.461365,0.8917809,-1.011501,71.92104
-1.462103,0.894694,-1.005729,72.1158
-1.464279,0.9006203,-0.9939898,72.58699
-1.465369,0.9022241,-0.9879916,72.85603
-1.467119,0.9046805,-0.9821952,73.16109
-1.468915,0.9095714,-0.9706803,73.86008
-1.473505,0.9149821,-0.9523945,74.98946
-1.475495,0.9164128,-0.9466313,75.45154
-1.476733,0.9177812,-0.9410845,75.87529
-1.478999,0.9202836,-0.9302843,76.9001
-1.48043,0.9210562,-0.923803,77.39719
-1.483531,0.9216392,-0.9138407,78.34917
-1.484422,0.9218941,-0.9089391,78.87583
-1.487235,0.9224482,-0.8993974,80.03308
-1.489286,0.9223042,-0.8939722,80.62527
-1.49182,0.9209627,-0.8852839,81.65604
-1.492621,0.9212512,-0.8814573,82.11514
-1.495608,0.919645,-0.8734622,82.8956
-1.496922,0.9188212,-0.8701567,83.37141
-1.498721,0.9163983,-0.8640123,84.04349
-1.5,0.9164956,-0.8606527,84.22793
-1.502697,0.9144672,-0.8548059,84.25387
-1.503537,0.9124608,-0.8522798,84.23163
-1.504806,0.911397,-0.8469654,84.01379
-1.506207,0.9104874,-0.844752,83.84422
-1.508138,0.9078287,-0.8404502,83.29513
-1.50903,0.9067868,-0.8389075,82.9956
-1.510035,0.9058716,-0.8353807,82.29684
-1.511328,0.9049338,-0.8339925,81.93066
-1.512734,0.9020951,-0.8309865,81.21361
-1.512734,0.9013844,-0.8298577,80.95602
-1.514318,0.9004807,-0.8273994,80.55889
-1.514611,0.8994443,-0.8265992,80.38412
-1.515559,0.897836,-0.8245184,79.99343
-1.515932,0.8977191,-0.8241678,79.79504
-1.517554,0.8964638,-0.8230432,79.22923
-1.518479,0.8961469,-0.8223677,78.95547
-1.519433,0.8952317,-0.8217195,78.58006
-1.519937,0.8950619,-0.8213021,78.45551
-1.520957,0.8943439,-0.8203238,78.34789
-1.521649,0.8948463,-0.8198577,78.32152
-1.522355,0.8946075,-0.8198083,78.16307
-1.523311,0.894134,-0.8190969,78.05087
-1.524187,0.8944176,-0.8190783,77.97387
-1.524821,0.8946338,-0.8187983,77.91021
-1.525227,0.8946241,-0.8188363,77.91171
-1.525617,0.8940594,-0.8187305,77.9537
-1.525869,0.8944718,-0.8188021,77.98791
-1.525614,0.8947637,-0.8191934,78.16854
-1.526287,0.8946154,-0.8187426,78.39185
-1.52595,0.8957218,-0.8199202,78.6574
-1.525802,0.8958739,-0.8201815,78.69915
-1.524766,0.8959987,-0.8209394,78.82897
-1.52499,0.8959142,-0.8213551,79.15096
-1.524012,0.8964245,-0.8227828,79.33472
-1.523113,0.8974648,-0.8241512,79.71396
-1.521658,0.897434,-0.8247493,79.84797
-1.520275,0.8991501,-0.8265337,80.20283
-1.519415,0.8997955,-0.8275702,80.43497
-1.517683,0.9006968,-0.8298243,80.88162
-1.516652,0.9011892,-0.8310591,81.06866
-1.515262,0.9021653,-0.8348919,81.35823
-1.514626,0.9031903,-0.8365479,81.56171
-1.511529,0.9049017,-0.8396125,82.10877
-1.510975,0.9052888,-0.8413406,82.361
-1.508336,0.9067553,-0.8457116,82.66666
-1.507249,0.9081022,-0.8479617,82.66859
-1.504921,0.909591,-0.8523147,82.38599
-1.504135,0.9094055,-0.8551167,82.21071
-1.501201,0.9107397,-0.8605673,81.81171
-1.499758,0.9119091,-0.8622267,81.65005
-1.497516,0.9126461,-0.868019,81.34077
-1.496037,0.9129233,-0.8706254,81.1396
-1.492903,0.9144363,-0.8766187,80.55823
-1.491702,0.9152761,-0.8791246,80.21727
-1.489051,0.9156235,-0.8850867,79.47044
-1.487494,0.9159691,-0.8882369,79.07297
-1.485234,0.9167761,-0.8945557,78.31335
-1.484081,0.9170803,-0.8979929,77.97664
-1.481609,0.9165733,-0.9052297,77.26925
-1.480549,0.9169291,-0.9088003,76.92005
-1.478437,0.9164373,-0.9161835,76.29828
-1.477355,0.916074,-0.9201316,75.94941
-1.474839,0.9154562,-0.9279153,75.26653
-1.474088,0.9146571,-0.9321902,74.91355
-1.472513,0.9131906,-0.9401911,74.22266
-1.471658,0.9126951,-0.9443608,73.92658
-1.470527,0.9121919,-0.9483041,73.60708
-1.468569,0.9097924,-0.9565466,72.94315
-1.467978,0.9085249,-0.9606442,72.66469
-1.46617,0.906708,-0.9692231,72.05021
-1.465689,0.9057373,-0.9732733,71.74065
-1.464733,0.9032345,-0.9817732,71.13506
-1.464133,0.9007429,-0.9897509,70.35963
-1.463054,0.899134,-0.9940222,70.00038
-1.462636,0.8976171,-0.9982452,69.69147
-1.462246,0.8932027,-1.006329,69.21541
-1.461848,0.8922451,-1.010261,68.99895
-1.460712,0.8889509,-1.018694,68.59225
-1.460935,0.8868488,-1.022722,68.44079
-1.460495,0.8823467,-1.03033,68.27569
-1.460325,0.8801726,-1.034012,68.30054
-1.459551,0.8757257,-1.041201,68.39658
-1.459152,0.8713044,-1.048391,68.6121
-1.458873,0.8689722,-1.051755,68.78485
-1.458602,0.8666036,-1.05505,68.99507
-1.457896,0.8613482,-1.061512,69.48636
-1.457626,0.8587133,-1.064589,69.77721
-1.457477,0.8540223,-1.071081,70.35374
-1.456612,0.8486786,-1.076417,70.91721
-1.456348,0.846036,-1.079249,71.28455
-1.4558,0.8403324,-1.084531,72.0292
-1.455685,0.8374509,-1.087137,72.4439
-1.455363,0.8312021,-1.092278,73.28785
-1.455011,0.8285748,-1.094625,73.69559
-1.454873,0.8254453,-1.096648,74.07967
-1.45469,0.8227991,-1.098808,74.45517
-1.454291,0.816697,-1.102037,75.12778
-1.453696,0.8105134,-1.105048,75.64719
-1.452893,0.804984,-1.107497,76.04625
-1.452449,0.8023466,-1.108613,76.31476
-1.451879,0.7970066,-1.110659,77.06575
-1.451714,0.7939327,-1.111522,77.40889
-1.451561,0.7884822,-1.113513,77.85349
-1.451475,0.7857286,-1.114425,78.03507
-1.451506,0.7804241,-1.116294,78.35712
-1.451513,0.7778162,-1.11732,78.6006
-1.451882,0.7726356,-1.119126,79.15207
-1.451972,0.7703502,-1.120083,79.4318
-1.452379,0.7655427,-1.121881,79.69331
-1.452532,0.7629582,-1.122555,79.70772
-1.453022,0.757953,-1.124027,79.71437
-1.453708,0.7532208,-1.125311,79.80183
-1.453899,0.7508661,-1.125882,79.88334
-1.453895,0.7487627,-1.125837,80.35663
-1.453978,0.7439399,-1.12629,81.13113
-1.454171,0.7420578,-1.126488,81.44359
-1.454972,0.7384551,-1.126159,82.28342
-1.455465,0.7354312,-1.125717,82.88197
-1.456124,0.7344949,-1.125435,83.00809
-1.456645,0.7335076,-1.125363,82.79732
-1.457237,0.7329926,-1.125215,82.58434
-1.457472,0.7312856,-1.124952,82.34409
-1.458668,0.7307413,-1.12479,81.7272
-1.459374,0.7306099,-1.124639,81.46873
-1.459468,0.7287688,-1.124197,81.21606
-1.459693,0.7282143,-1.12403,81.17621
-1.460298,0.7286136,-1.123469,81.2904
-1.460545,0.7281666,-1.123413,81.25637
-1.460604,0.7268817,-1.123265,80.98803
-1.460717,0.7271266,-1.123173,80.85626
-1.461411,0.7263212,-1.122873,80.64851
-1.461255,0.7257574,-1.122857,80.60203
-1.461267,0.7254126,-1.122657,80.64027
-1.46139,0.7251253,-1.122604,80.6287
-1.461976,0.7246001,-1.122616,80.48279
-1.462078,0.7241712,-1.122518,80.36324
-1.462347,0.7239959,-1.122687,80.09619
-1.462571,0.7238431,-1.122741,80.07564
-1.463255,0.7235427,-1.122936,79.92347
-1.463365,0.7236235,-1.122768,79.84925
-1.463798,0.7233853,-1.122832,79.80235
-1.463936,0.7232966,-1.122862,79.73825
-1.463879,0.7231741,-1.122968,79.66797
-1.464086,0.7232118,-1.122898,79.67513
-1.463968,0.7227035,-1.12283,79.66092
-1.463991,0.7228398,-1.122742,79.64165
-1.464054,0.7232859,-1.12256,79.62768
-1.464034,0.7230937,-1.122567,79.58578
-1.464112,0.7228258,-1.122543,79.51756
-1.464052,0.7230721,-1.122624,79.53429
-1.46436,0.7231617,-1.122533,79.54191
-1.464489,0.7231216,-1.122525,79.50008
-1.464456,0.7227447,-1.122575,79.38626
-1.464375,0.7226431,-1.122789,79.35759
-1.464726,0.722707,-1.122757,79.28259
-1.464811,0.7223032,-1.122739,79.22466
-1.464789,0.7221465,-1.122776,79.20499
-1.464941,0.722559,-1.12272,79.22812
-1.46488,0.721967,-1.122658,79.22372
-1.464931,0.7218871,-1.122653,79.19662
