Velocity X,Velocity Y,Velocity Z
0.2036257,0.3060822,0.08523695
0.2218368,0.3450851,0.09232819
0.2418147,0.4108056,0.1028139
0.258083,0.4727933,0.1064954
0.2679004,0.4953898,0.1127559
0.275292,0.5370967,0.1183669
0.277071,0.5526443,0.1226932
0.2770901,0.6062015,0.1260173
0.2790773,0.6119043,0.1264515
0.2792214,0.6224489,0.1234082
0.270396,0.6251205,0.1241117
0.2719101,0.650367,0.108444
0.2709439,0.6527885,0.1069868
0.2614254,0.6386762,0.09438203
0.2619268,0.6405282,0.0899692
0.2639127,0.6435541,0.06396241
0.2628865,0.6389403,0.05822956
0.2627798,0.6160821,0.0269951
0.2622184,0.6143629,0.02334275
0.274218,0.6151249,-0.01328142
0.2726599,0.606421,-0.01868903
0.2816754,0.5946269,-0.03648148
0.2924483,0.5764844,-0.06618974
0.3005091,0.5753205,-0.110915
0.3024679,0.5670035,-0.1189374
0.3062534,0.5549201,-0.1388084
0.311014,0.5304178,-0.171329
0.3079222,0.5163258,-0.2102109
0.307449,0.5097876,-0.2178113
0.3117915,0.4709788,-0.2592878
0.3118879,0.465697,-0.2680523
0.2967093,0.4402191,-0.3007392
0.2951172,0.4311072,-0.3069847
0.2878107,0.4057365,-0.3173669
0.2832232,0.3757507,-0.3501755
0.2718554,0.340342,-0.3597338
0.2693521,0.3279773,-0.3681159
0.2622041,0.266489,-0.3866522
0.2604573,0.262304,-0.3883722
0.2555586,0.2115737,-0.3886189
0.249777,0.2002464,-0.3814541
0.2447459,0.1706067,-0.383957
0.2367863,0.1534428,-0.371204
0.2315586,0.09946023,-0.369496
0.225509,0.09638235,-0.35841
0.2207698,0.07907872,-0.3406517
0.2208666,0.06615426,-0.3431408
0.2060132,0.02874305,-0.3275253
0.2026891,0.02089933,-0.3218825
0.1877777,-0.005614094,-0.2987746
0.1911236,-0.01081539,-0.3045533
0.1715968,-0.01944097,-0.2762901
0.1652815,-0.02341617,-0.2663247
0.1550989,-0.04184461,-0.2427476
0.1574115,-0.0438141,-0.2389199
0.1534778,-0.04537433,-0.2016893
0.1465346,-0.04371606,-0.1898818
0.1345768,-0.04539214,-0.1623141
0.1273444,-0.04354741,-0.1467201
0.1195826,-0.04248374,-0.1290728
0.1030912,-0.03628455,-0.1007652
0.08820724,-0.03732,-0.08792394
0.09167238,-0.04075268,-0.08511992
0.07517222,-0.0381741,-0.07033099
0.06789058,-0.04245424,-0.07153457
0.06014766,-0.05383186,-0.06499504
0.05445479,-0.06053784,-0.06513821
0.02167501,-0.06790105,-0.08766518
0.04799038,-0.07062776,-0.07622433
0.02832625,-0.07581971,-0.07059368
0.02300501,-0.07826533,-0.07293642
-0.00191208,-0.06960589,-0.08197553
0.002092639,-0.07554001,-0.07927224
0.008336706,-0.07166981,-0.06216943
-0.002408974,-0.06146816,-0.07201406
0.01013388,-0.06318551,-0.05995914
0.005091101,-0.05453022,-0.05634034
0.01150725,-0.0472405,-0.04704309
0.01153982,-0.04539379,-0.0434419
0.01418965,-0.03760614,-0.0321867
0.01414913,-0.03749877,-0.0320948
0.02945754,-0.02616629,-0.02133834
0.02482398,-0.02205043,-0.0179819
0.02384585,-0.02118159,-0.01727337
-0.02011465,0.02095478,0.01863476
-0.02428856,-0.05566232,-0.000319388
-0.0225153,-0.05159852,-0.00029607
0.01051571,0.04850492,0.02684308
0.02176128,0.06511043,0.02019803
0.02197951,0.06484304,0.03526361
0.02051696,0.06052829,0.03291712
0.02993332,0.07650227,0.002858826
0.02711218,0.06929211,0.002589388
-0.01959897,-0.07340127,-0.01065396
-0.01463311,0.04414816,0.06420139
0.008271101,0.08127209,0.02339337
0.005902781,0.07224667,0.02500943
-0.02461399,0.02916191,0.05567024
-0.02791665,0.03150091,0.06179924
-0.02403263,0.03333353,0.0526678
-0.02182762,0.03096018,0.05038448
-0.02022793,0.0286912,0.04669195
-0.01821959,0.02584257,0.0420561
-0.01514949,0.02148796,0.03496942
-0.01811123,0.02226243,0.03307663
-0.03769647,0.00622094,0.04199076
-0.03742197,0.006871038,0.04119813
-0.03406119,0.02963307,0.0455097
-0.03808881,0.03287952,0.05250695
-0.0590046,0.03554585,0.07966565
-0.06383721,0.04036617,0.0869958
-0.0653249,0.06274759,0.1179579
-0.08074947,0.06854253,0.1328803
-0.1067102,0.04770839,0.1699703
-0.1119442,0.0603067,0.1831709
-0.1147948,0.06321704,0.222678
-0.1287126,0.04559651,0.2429762
-0.1476955,0.02380424,0.2736104
-0.149822,0.01800839,0.2835936
-0.1604254,0.00380014,0.3160962
-0.1658888,-0.007002226,0.323736
-0.1908375,-0.04394884,0.3344247
-0.1932222,-0.04607209,0.3446169
-0.204826,-0.07731653,0.3539564
-0.2107252,-0.08217439,0.356734
-0.2322654,-0.1072728,0.360929
-0.2395057,-0.1198959,0.3643528
-0.2520819,-0.1596646,0.3450239
-0.2573016,-0.1707555,0.3496328
-0.2606414,-0.193922,0.3419665
-0.2640887,-0.2009631,0.3396103
-0.2777389,-0.2465709,0.3147659
-0.2784546,-0.2487332,0.3116288
-0.272699,-0.2612244,0.2904487
-0.2843655,-0.2809868,0.2895142
-0.3008988,-0.3072939,0.2663717
-0.3007797,-0.3141497,0.2640117
-0.2999578,-0.3329418,0.2380943
-0.3128883,-0.3450412,0.2401083
-0.3195479,-0.3641445,0.2127505
-0.3247202,-0.3496542,0.1777607
-0.300178,-0.3382923,0.1593916
-0.3177522,-0.3589224,0.154265
-0.3596172,-0.4077661,0.1243427
-0.3540142,-0.4010675,0.1172996
-0.3413314,-0.4022053,0.08312862
-0.3314016,-0.3965407,0.06931529
-0.3258844,-0.3910013,0.0440112
-0.3314361,-0.402178,0.04275405
-0.3342925,-0.4485648,0.03361607
-0.334493,-0.445826,0.03333903
-0.3184498,-0.4362639,0.02547742
-0.3156032,-0.438448,0.02410022
-0.2956758,-0.4526024,0.02088444
-0.2917151,-0.4519668,0.02247872
-0.2697888,-0.4632306,0.02899153
-0.2623337,-0.4558555,0.02771668
-0.2450812,-0.4576501,0.02512191
-0.2422967,-0.4711195,0.02332184
-0.2070911,-0.4739882,0.02155739
-0.2030479,-0.48351,0.02211229
-0.1827869,-0.4834018,0.02347737
-0.1842252,-0.4970612,0.0197405
-0.1680232,-0.4884036,0.01299782
-0.1584076,-0.4731192,0.01077383
-0.1532786,-0.4764322,0.000415483
-0.1493599,-0.462834,-0.000472779
-0.1468975,-0.4252013,0.002508444
-0.1372292,-0.4051998,-0.000457063
-0.1371367,-0.3963309,-0.01394531
-0.1313856,-0.373249,-0.01304643
-0.113327,-0.3200538,-0.01393104
-0.1107337,-0.3047765,-0.01269193
-0.1207472,-0.2877462,-0.01155384
-0.1126974,-0.2728948,-0.01212197
-0.0932237,-0.2258758,-0.01352283
-0.08858298,-0.2081228,-0.01108583
-0.08504064,-0.1766493,-0.006178499
-0.08046959,-0.1635795,-0.005871093
-0.07122371,-0.1381204,-0.007761652
-0.06800447,-0.1324609,-0.009162904
-0.05753862,-0.1087029,-0.005411022
-0.05521708,-0.1033245,-0.005018066
-0.04364838,-0.0885599,-0.005664523
-0.04761354,-0.102779,-0.01236018
-0.04249269,-0.09739451,-0.01110412
-0.0404439,-0.09411997,-0.009576302
-0.02676327,-0.0864228,-0.01010608
-0.03116987,-0.1037694,-0.01426069
-0.03691288,-0.09576789,-0.01168717
-0.03369396,-0.0908884,-0.01206277
-0.01973487,-0.09139349,-0.02196735
-0.01853046,-0.09401248,-0.02164122
-0.01632579,-0.0798264,-0.01623819
-0.01802698,-0.07816985,-0.01508561
-0.007148379,-0.07581978,-0.02770153
-0.003575874,-0.06973815,-0.02750785
-0.01309803,-0.03675202,-0.04464055
-0.0136618,-0.03833392,-0.046562
-0.01094124,-0.03070025,-0.03728982
0.009153703,-0.02759334,-0.03363323
0.007354481,-0.03301898,-0.031129
0.007302043,-0.03278355,-0.03090705
0.01435739,-0.03611468,-0.02665843
0.01556656,-0.03915621,-0.02890357
-0.02423085,-0.06265911,0.006247877
-0.02478387,-0.05945069,0.006074477
-0.008689035,-0.07004568,0.006455837
-0.0201721,-0.08748173,0.004238873
-0.02278157,-0.08993764,0.003112482
-0.01691828,-0.08794566,0.004452415
0.06147415,-0.05575844,0.002771343
0.0108666,-0.07742384,0.007440923
0.00836275,0.08139888,-0.007320595
0.01007531,0.07493909,-0.006238772
0.0276267,-0.03577944,-0.03903682
-0.02325295,-0.07204323,0.01136524
0.02358251,0.07541954,-0.01138574
0.0202716,0.06483088,-0.009787218
0.01591987,0.05091356,-0.007686184
0.01400563,0.04479161,-0.006761982
0.01682097,0.05379538,-0.008121239
0.01582876,0.05062217,-0.007642195
0.01439057,0.04602269,-0.006947832
0.01406563,0.04498348,-0.006790947
0.01190974,0.0380887,-0.005750075
0.01259046,0.04026572,-0.006078729
-0.01307178,-0.04602854,0.009559753
-0.0134842,-0.04748078,0.009861371
0.01461869,0.05149626,-0.01069982
-0.01736973,-0.06120858,0.01271549
-0.01611836,-0.05679893,0.01179942
-0.01621594,-0.05714276,0.01187085
0.01714193,0.06221243,-0.01211115
-0.01850493,-0.06764755,0.01304447
-0.0181441,-0.06632847,0.01279011
-0.01664083,-0.06083303,0.01173042
-0.0164589,-0.06016796,0.01160218
-0.01634164,-0.05973932,0.01151952
-0.05254753,-0.01664132,0.04581727
-0.01402411,0.03641422,-0.05766287
-0.01373446,0.0358496,-0.05266438
-0.01350449,0.03524933,-0.05178256
-0.04083918,0.05425683,-0.03115567
-0.02383821,0.06983377,-0.03459686
0.02924993,0.1190537,-0.02236081
0.0352924,0.1527645,-0.01447736
0.05896628,0.2215492,0.002522792
0.07575469,0.268374,-0.003095218
0.1018431,0.3612378,-0.002067811
0.1166023,0.4036411,-0.003295657
0.1494111,0.4639013,-0.008628604
0.1690305,0.517016,-0.006136329
0.2168104,0.6032116,-0.01165501
0.2178633,0.6090679,-0.0100399
0.2393145,0.6528097,-0.01011474
0.246687,0.665418,-0.01267942
0.2666332,0.687397,-0.02619019
0.2736242,0.6971716,-0.02572626
0.2951018,0.7089658,-0.02386743
0.3005334,0.7217541,-0.02736936
0.3067316,0.6915532,-0.04131605
0.3090929,0.6889411,-0.04385996
0.3317951,0.6829228,-0.06320726
0.3299298,0.675218,-0.06202859
0.3331185,0.6332566,-0.07881589
0.3277627,0.6238754,-0.07758766
0.3324751,0.613808,-0.09538548
0.3255752,0.59272,-0.09628885
0.3173904,0.5474078,-0.1212855
0.3137353,0.5383393,-0.1239311
0.3191288,0.5131251,-0.1533475
0.3170858,0.5045733,-0.1571987
0.3148469,0.4821839,-0.1811167
0.3099656,0.4637416,-0.1834501
0.3192414,0.4298042,-0.202632
0.3211744,0.4268062,-0.20649
0.3246717,0.4113759,-0.2195088
0.3201204,0.3990054,-0.2169727
0.3287186,0.3783299,-0.2314149
0.3287027,0.3711825,-0.2328342
0.3276089,0.339639,-0.2404425
0.3250064,0.3339263,-0.2401609
0.3274373,0.3155301,-0.2579396
0.3268597,0.3075906,-0.2572684
0.3252562,0.2734529,-0.2622115
0.3160314,0.2558215,-0.2566159
0.3149741,0.2253467,-0.2647966
0.3156569,0.2226731,-0.2680236
0.3081053,0.1844718,-0.2706363
0.3065865,0.1791264,-0.2709171
0.290987,0.1418925,-0.2746957
0.2885861,0.1356474,-0.2734272
0.2726962,0.09541284,-0.2772878
0.2661484,0.08979037,-0.2753398
0.2519172,0.05225506,-0.2829757
0.2422163,0.04935656,-0.2749233
0.2279522,0.02424603,-0.276572
0.2238477,0.008594698,-0.2798442
0.2114324,-0.009243475,-0.2796894
0.2043379,-0.01432776,-0.2754961
0.1851788,-0.05333123,-0.2786776
0.1801229,-0.05080794,-0.2723249
0.1617171,-0.04031814,-0.2580369
0.1567202,-0.04600797,-0.2547028
0.1446294,-0.08882087,-0.2401331
0.1366932,-0.07775475,-0.2278897
0.1196777,-0.06475251,-0.1964044
0.1161424,-0.06365217,-0.1888912
0.09572259,-0.06447634,-0.157317
0.08731858,-0.06382266,-0.1412636
0.06974397,-0.06101301,-0.1067038
0.0707354,-0.06550718,-0.100468
0.05759396,-0.07282613,-0.0642385
0.04824053,-0.05609228,-0.05981749
0.0271005,-0.07699651,-0.02268872
0.02866896,-0.07030416,-0.02721007
0.01680975,-0.07752579,0.008558726
0.0194629,-0.07320523,0.001218451
0.00745182,-0.06676117,0.002173062
0.007095815,-0.06538723,0.004695319
-0.03305227,-0.04251233,0.04257776
-0.03170873,-0.04078425,0.04084703
-0.02904613,-0.03735957,0.03741707
-0.02781867,-0.03816442,0.02786653
-0.02416025,-0.03314543,0.02420182
-0.01962861,-0.01278162,0.04351806
-0.03272337,0.000900073,0.03934238
-0.02758259,0.000758673,0.03316176
-0.0231485,0.000636711,0.02783078
-0.02202254,0.000605741,0.02647707
-0.02316944,0.000585568,0.02819936
-0.02173867,0.000549408,0.02645798
-0.02418769,0.00285515,0.02698896
-0.02193186,0.002588869,0.02447187
-0.02378964,0.003838135,0.02880213
-0.02248438,0.00362755,0.02722185
-0.0234655,0.003785841,0.0284097
-0.03309636,0.004974437,0.03396185
-0.04303551,0.01658417,0.03496772
-0.04237711,0.02050001,0.04049778
-0.057605,-0.006256823,0.01604511
-0.05706663,0.02180739,0.02338567
-0.04227027,0.04760884,0.01610087
-0.04700194,0.04284461,0.02273627
-0.06107795,0.02533693,0.04158878
-0.05630701,0.04175455,0.03373023
-0.06143192,0.01850544,0.0333899
-0.06202631,0.02645096,0.04033816
-0.0610722,0.04662993,0.04399025
-0.06163564,0.0424357,0.04504807
-0.06790705,0.03185203,0.05566275
-0.07206906,0.04181577,0.061001
-0.07630736,0.05973861,0.06616279
-0.08316097,0.05902316,0.07599565
-0.09391444,0.06688991,0.10611
-0.09946521,0.06914751,0.1126717
-0.1155087,0.0640931,0.1393046
-0.1218884,0.0682085,0.1511779
-0.1352651,0.07854048,0.1873908
-0.1413724,0.07646598,0.1960375
-0.1674424,0.04801489,0.2262641
-0.1717483,0.04764834,0.2358824
-0.1818228,0.03702145,0.263678
-0.1913042,0.03252476,0.2736139
-0.2134924,-0.01158257,0.2942462
-0.2203837,-0.01867918,0.3033523
-0.2432041,-0.06050132,0.3212303
-0.2517918,-0.06671161,0.329542
-0.2643248,-0.1068336,0.3273497
-0.2788815,-0.1156555,0.3440509
-0.2912831,-0.1735961,0.3491832
-0.3016962,-0.1854126,0.3565904
-0.3185176,-0.2143959,0.3439012
-0.3228031,-0.2248444,0.3492553
-0.3274462,-0.2694931,0.3307271
-0.3383189,-0.2813117,0.337529
-0.3557523,-0.3006535,0.3279782
-0.3572284,-0.3110977,0.3208982
-0.3672609,-0.3400891,0.2868523
-0.3636808,-0.3402237,0.2799297
-0.3767459,-0.3649062,0.2597936
-0.3830712,-0.3805036,0.2546061
-0.3927059,-0.4252533,0.2200645
-0.3976148,-0.4326175,0.212169
-0.4091727,-0.4623013,0.1556355
-0.4093354,-0.4668126,0.1515729
-0.4176034,-0.4960301,0.127479
-0.4217984,-0.5082103,0.1231182
-0.4108772,-0.5341271,0.09116887
-0.4130337,-0.5365881,0.08785268
-0.4071862,-0.5373729,0.07211702
-0.4007402,-0.5349134,0.06969415
-0.377178,-0.5409839,0.05988194
-0.3735801,-0.5381941,0.06065068
-0.3580552,-0.5236526,0.06749588
-0.3531314,-0.5191051,0.06661228
-0.3293327,-0.502963,0.06783386
-0.3194103,-0.4948311,0.06738669
-0.3075304,-0.4733535,0.07265822
-0.300738,-0.4650634,0.07385691
-0.2797197,-0.4490934,0.07491644
-0.271158,-0.436785,0.07303114
-0.2526781,-0.4088976,0.07186797
-0.247137,-0.4017942,0.07276953
-0.2236204,-0.3721997,0.08398467
-0.2177982,-0.363002,0.08255196
-0.2003556,-0.3369931,0.08756924
-0.1931486,-0.3212118,0.08738747
-0.1773008,-0.2888347,0.09221411
-0.1733351,-0.2843794,0.09410557
-0.1504607,-0.2699208,0.1010853
-0.1424601,-0.2538241,0.09638802
-0.1286152,-0.2347504,0.08770234
-0.1236579,-0.2301006,0.08628037
-0.09697568,-0.2133061,0.08325434
-0.09213141,-0.2062871,0.08017242
-0.07851633,-0.2056535,0.06961408
-0.07400413,-0.1976912,0.06633343
-0.05157961,-0.1757216,0.0544824
-0.04811614,-0.1700977,0.05020102
-0.04396362,-0.1737141,0.03720923
-0.03928462,-0.1685634,0.03422916
-0.0196657,-0.1429175,0.02249517
-0.01984764,-0.1467761,0.0206183
-0.01349702,-0.1340677,0.01161402
-0.01243322,-0.1240441,0.008954152
-0.001278774,-0.114103,-0.003292754
0.004040024,-0.1093081,-0.005136652
0.01421392,-0.09744935,-0.009134688
0.01262422,-0.09443565,-0.009379121
0.01932588,-0.09123738,-0.02563463
0.02140106,-0.08192347,-0.02749843
0.02809574,-0.06525599,-0.03562864
0.02611698,-0.06438737,-0.03273161
0.02509056,-0.06787806,-0.0372772
0.02324846,-0.06091537,-0.03538826
0.02101185,-0.04961804,-0.0360808
0.01938932,-0.05138878,-0.03489104
0.01524919,-0.05832624,-0.03075357
0.01366776,-0.05692139,-0.02873108
0.006248141,-0.05953685,-0.02291388
0.000401337,-0.06313035,-0.02378965
0.004048245,-0.06821511,-0.01933931
0.003023203,-0.07223755,-0.01989326
-0.006064669,-0.0722274,-0.0146918
-0.002772033,-0.07945286,-0.01752855
-0.005191581,-0.08006378,-0.01379568
-0.00591824,-0.07995749,-0.01502007
-0.0116187,-0.08392238,-0.01326159
-0.0112243,-0.07889321,-0.01184146
-0.0138563,-0.07391331,-0.003485937
-0.015352,-0.07361694,-0.004654023
-0.01232286,-0.06834777,-0.004263385
0.006543257,0.06516127,0.001010497
-0.05395341,-0.005467749,-0.03476372
-0.05435288,-0.005508232,-0.03502111
-0.04897953,-0.007489248,-0.02771065
-0.04656057,-0.007119375,-0.0263421
-0.04695534,-0.01113711,-0.02101898
-0.0455812,-0.01081118,-0.02040386
-0.03921171,-0.007459162,-0.01182736
-0.03760635,-0.007153777,-0.01134314
-0.03444868,-0.006553101,-0.01039069
-0.03218564,-0.006122607,-0.009708095
-0.02929721,-0.005573147,-0.008836865
-0.02792359,-0.005311846,-0.008422541
-0.01978024,-0.02623101,0.000279138
-0.0184269,-0.02443631,0.00026004
0.02235895,0.03024302,-0.000215033
-0.000664244,-0.04620856,-0.003322277
-0.000642806,-0.04471718,-0.003215051
0.03975654,-0.005392053,0.02164883
0.03336151,0.04680824,-0.008412445
-0.01643808,-0.04954171,0.005330835
-0.01367612,-0.0412176,0.004435136
-0.01445133,-0.04355396,0.004686536
-0.01203244,-0.03626383,0.003902096
-0.01131463,-0.03410047,0.003669311
-0.01097871,-0.03308806,0.003560373
-0.009223971,-0.02779955,0.002991314
-0.008745096,-0.0263563,0.002836016
-0.009536202,-0.02874057,0.00309257
-0.009269636,-0.02793718,0.003006124
-0.008441009,-0.02543983,0.002737401
-0.0102098,-0.03077067,0.003311015
-0.009129176,-0.02751386,0.002960572
-0.008795874,-0.02650934,0.002852484
0.008137274,0.0314231,-0.004997129
0.009799796,0.04399657,-0.008281375
0.007667846,0.05408038,-0.01060752
-0.04168369,0.07788708,-0.032589
-0.04530084,0.1054582,-0.03972193
-0.023437,0.1875487,-0.03947031
-0.02809579,0.2278628,-0.04186289
-0.03176026,0.3302949,-0.02972188
-0.03288785,0.3672218,-0.03456689
-0.03091365,0.4625295,-0.0417455
-0.03265569,0.5019735,-0.04637165
-0.02840041,0.5779615,-0.05023102
-0.02544212,0.6105424,-0.05282434
-0.005879993,0.6596559,-0.06752488
-0.007371349,0.6734226,-0.06850448
-0.006470992,0.7004273,-0.0826866
-0.004549849,0.7070471,-0.08540115
-0.003042533,0.7053583,-0.1078077
-0.000970104,0.704798,-0.1098891
0.009930644,0.6966561,-0.1284673
0.009535705,0.6982964,-0.1311749
0.01910333,0.6681225,-0.1480493
0.02225639,0.6618535,-0.1494135
0.03900521,0.6404176,-0.168478
0.04197291,0.6344247,-0.1715686
0.04961365,0.5926662,-0.197804
0.05282145,0.5871865,-0.1992988
0.06176195,0.5695035,-0.2245803
0.06342394,0.5570699,-0.2264494
0.07045996,0.5128625,-0.2498736
0.06893059,0.5056352,-0.2543143
0.0697896,0.4808455,-0.2731109
0.06923609,0.4631568,-0.2718862
0.06775188,0.4328763,-0.2896474
0.06822386,0.4218881,-0.2899885
0.07249822,0.3934727,-0.3013556
0.06998603,0.3828819,-0.2995586
0.06770887,0.3541186,-0.3042736
0.06735124,0.346529,-0.3050552
0.07874724,0.3081099,-0.3110596
0.08023832,0.3045624,-0.3102918
0.07508206,0.2884906,-0.3039725
0.0788397,0.2788171,-0.3078805
0.0842408,0.2432651,-0.3116627
0.08799205,0.2456093,-0.3121412
0.09129039,0.2212922,-0.3114799
0.08991687,0.2120626,-0.3044704
0.09636222,0.1945301,-0.309075
0.09257853,0.1826635,-0.2979462
0.08737414,0.1528572,-0.3013075
0.08519452,0.1470457,-0.294559
0.08413193,0.13379,-0.2870498
0.08127346,0.1246825,-0.2861115
0.07261032,0.09113567,-0.2773233
0.06892004,0.08551271,-0.2700189
0.06690454,0.07663249,-0.2566812
0.06650551,0.07208258,-0.2552237
0.0598204,0.04868277,-0.2341845
0.06213088,0.0479774,-0.2305865
0.0717707,0.03253295,-0.2133735
0.07136957,0.03014268,-0.2066453
0.07355528,0.02444198,-0.1813055
0.07146666,0.01887641,-0.1694004
0.07577074,0.008303802,-0.1479741
0.07807343,0.004043801,-0.1384472
0.08642387,0.000880397,-0.1147757
0.08914177,-0.002516981,-0.1055669
0.100131,-0.007889128,-0.08292831
0.09956082,-0.01244256,-0.07301218
0.09436371,-0.01497164,-0.04995701
0.09162275,-0.0145455,-0.04661283
0.09863033,-0.01493716,-0.03342865
0.09230249,-0.01398548,-0.02956556
0.08685751,-0.01079855,-0.01919986
0.08386207,-0.009195355,-0.01598913
0.08070427,-0.01466577,-0.006396379
0.07372954,-0.01232413,-0.005935617
0.06545256,-0.01179319,-0.001022906
0.06203884,-0.01075357,-0.000761233
0.05313564,-0.01374714,0.001259933
0.04890861,-0.0143116,0.001628849
0.04350612,-0.01273073,0.001448925
0.03698877,-0.01971727,-0.000412435
0.03405704,-0.01815447,-0.000379745
0.03078719,-0.01641144,-0.000343285
-0.02678078,-0.02754479,-0.00138413
-0.02867953,-0.02949771,-0.001482265
-0.03279768,-0.03373997,-0.001432386
-0.03514414,-0.03615385,-0.001534864
-0.03685791,-0.03368092,-0.01381047
-0.0388838,-0.03553218,-0.01456956
-0.04873169,-0.03473553,-0.006762208
-0.04762876,-0.03394938,-0.006609161
-0.04903513,-0.03552229,-0.007952213
-0.05025191,-0.03640375,-0.008149544
-0.06166368,-0.03537133,-1.27E-05
-0.05743226,-0.03058306,0.002107376
-4.30E-05,0.05479166,0.03044172
-3.93E-05,0.05005387,0.02780945
-0.009569651,-0.05825422,-0.02529469
-0.00888365,-0.05407826,-0.02348144
0.007802203,0.05124314,0.0252557
-0.008818715,-0.05657625,-0.02669691
-0.007546127,-0.04841199,-0.0228444
-0.007669213,-0.04920164,-0.02321702
0.000784955,0.0547917,0.03380736
-0.000336214,-0.04791652,-0.02892153
-0.000287537,-0.04097914,-0.02473425
-0.00032889,-0.04687274,-0.02829153
-0.000316242,-0.04507015,-0.02720351
-0.00031526,-0.0449302,-0.02711905
-0.004952188,0.006340472,0.04492697
-0.003933829,0.0180982,0.04878059
-0.003748353,0.01724488,0.04648064
-0.000662924,0.01483383,0.04925663
-0.00072548,0.0191798,0.05871098
0.000543407,0.02086112,0.05996421
0.009990699,0.02002179,0.06784003
0.009824303,0.01902004,0.08115581
0.005414523,0.01900635,0.10285
0.007619679,0.0167786,0.1059991
0.01687537,0.008785106,0.1300109
0.01693444,0.004873971,0.1440797
0.0202268,-0.008668103,0.1770208
0.02099165,-0.01043652,0.190947
0.02853603,-0.02054973,0.2232116
0.02727336,-0.02995779,0.2347214
0.02611708,-0.07345953,0.2585598
0.03067144,-0.07368952,0.2643483
0.04272696,-0.100519,0.2947256
0.04164692,-0.1096342,0.3045327
0.03950904,-0.1578514,0.309673
0.0375965,-0.1622174,0.3242777
0.02371638,-0.1933525,0.3406367
0.02550489,-0.2070589,0.3500699
0.02227811,-0.2525734,0.355335
0.02289421,-0.2577784,0.3604132
0.02238748,-0.285212,0.359858
0.0195008,-0.2984846,0.3673666
0.008148027,-0.3333454,0.369426
0.01004941,-0.3414344,0.368047
0.00599477,-0.387536,0.353328
0.006629326,-0.3951127,0.3540002
0.009131861,-0.4024288,0.3320613
0.005766265,-0.4060511,0.3293459
-0.01133621,-0.4428465,0.3005404
-0.01170745,-0.4438716,0.296825
-0.02454421,-0.4354978,0.2731461
-0.02438575,-0.4416941,0.2672039
-0.04167228,-0.4646281,0.2283525
-0.04469674,-0.4553139,0.2213137
-0.04947685,-0.4523976,0.2010005
-0.05731701,-0.4623832,0.1986753
-0.08787628,-0.4710189,0.177666
-0.08728566,-0.4636257,0.168749
-0.1025532,-0.4762934,0.1512296
-0.1065749,-0.4802479,0.1470211
-0.122714,-0.4788936,0.1220214
-0.1231241,-0.4710691,0.1189158
-0.119882,-0.4751981,0.1078102
-0.1221227,-0.4754459,0.1052168
-0.1241146,-0.4593927,0.09335217
-0.1213105,-0.4576043,0.08943549
-0.1097965,-0.4440573,0.08068491
-0.106563,-0.4320517,0.080493
-0.09405574,-0.4123685,0.08494385
-0.09198058,-0.4033417,0.08441055
-0.07757419,-0.3781909,0.0866493
-0.0767021,-0.3741865,0.08676594
-0.07145347,-0.358297,0.08058682
-0.06764851,-0.3445249,0.08122379
-0.04843514,-0.3173085,0.08473736
-0.04856553,-0.3164317,0.08701647
-0.04640377,-0.3003926,0.08417786
-0.04237841,-0.2787457,0.07640944
-0.04350692,-0.276295,0.069436
-0.03991747,-0.2629001,0.06826826
-0.03387884,-0.2363832,0.06732985
-0.03028797,-0.2223831,0.06333575
-0.02013636,-0.2041875,0.05979861
-0.01845202,-0.1945269,0.05679529
-0.01475266,-0.1711679,0.04758758
-0.01284227,-0.1607426,0.04868735
-0.01019165,-0.1478345,0.04428725
-0.008344933,-0.1436602,0.04339462
0.003055556,-0.1258868,0.03973688
0.00233076,-0.1192825,0.03645399
-0.001838244,-0.1153981,0.02938733
-0.001276447,-0.1125389,0.02585365
0.00123299,-0.097932,0.01831363
0.006899566,-0.09635381,0.01188351
0.01084921,-0.0954317,0.008314227
0.01127886,-0.0885456,0.004812236
0.01325252,-0.07260353,0.001916305
0.01873726,-0.07129024,-0.001857909
0.01476207,-0.07423345,-0.005007174
0.01365024,-0.06900035,-0.004226085
0.01549591,-0.05972566,-0.00758857
0.01394614,-0.06549581,-0.007744151
0.01821705,-0.06910027,-0.002219913
0.01612943,-0.06505059,-0.002351563
0.01652852,-0.0639582,-0.006164142
0.0179259,-0.06677768,-0.004785205
0.01518545,-0.06459074,-0.004553538
0.01658388,-0.06476205,-0.004031552
0.01777769,-0.07456948,-0.01036902
0.01627953,-0.07003766,-0.01044067
0.01554012,-0.06129983,-0.005180994
0.01394006,-0.05720074,-0.005183117
0.01153781,-0.05010089,-0.004988454
0.01228292,-0.0500688,-0.00579998
0.01148705,-0.04341841,-0.005268962
0.009939136,-0.03756764,-0.004558953
0.00916076,-0.03462556,-0.004201922
0.001161441,-0.04269512,-0.009467751
0.001201859,-0.04418091,-0.00979723
0.001221197,-0.0448918,-0.009954871
0.00150064,-0.05516426,-0.01223281
0.01816789,0.04048819,0.03172863
0.01649068,0.03675043,0.02879954
0.01744531,0.03887789,0.03046672
0.03885291,0.001155723,0.03437955
0.04175603,0.00124208,0.03694842
0.03405416,-0.0307795,0.02015739
0.03322586,-0.03003085,0.0196671
0.02633052,0.002562782,0.04042612
0.02746472,0.002673175,0.0421675
0.0224619,-0.03333065,0.02375292
0.02301184,-0.03414669,0.02433447
